"","Pathway","Pathway.STID","Reaction","Reaction.STID","UniProtID","Oryza.sativa","Actinidia.chinensis","Aegilops.tauschii","Amborella.trichopoda","Arabidopsis.halleri","Arabidopsis.lyrata","Arabidopsis.thaliana","Arachis.duranensis","Arachis.ipaensis","Beta.vulgaris","Brachypodium.distachyon","Brassica.napus","Brassica.oleracea","Brassica.rapa","Cajanus.cajan","Capsicum.annuum","Chlamydomonas.reinhardtii","Chondrus.crispus","Cicer.arietinum","Citrus.sinensis","Coffea.canephora","Corchorus.capsularis","Cucumis.sativus","Cyanidioschyzon.merolae","Danio.rerio","Daucus.carota","Dioscorea.rotundata","Erythranthe.guttata","Eucalyptus.grandis","Fragaria.vesca","Galdieria.sulphuraria","Glycine.max","Gossypium.raimondii","Helianthus.annuus","Hordeum.vulgare","Jatropha.curcas","Leersia.perrieri","Lupinus.angustifolius","Malus.domestica","Manihot.esculenta","Medicago.truncatula","Musa.acuminata","Nicotiana.attenuata","Oryza.australiensis","Oryza.barthii","Oryza.brachyantha","Oryza.glaberrima","Oryza.glumaepatula","Oryza.longistaminata","Oryza.meridionalis","Oryza.meyeriana.var..granulata","Oryza.minuta","Oryza.nivara","Oryza.officinalis","Oryza.punctata","Oryza.rufipogon","Oryza.sativa.1","Oryza.sativa.aus.subgroup","Oryza.sativa.Indica.Group","Ostreococcus.lucimarinus","Panicum.hallii.FIL2","Panicum.hallii.var..hallii.HAL2","Phaseolus.vulgaris","Phoenix.dactylifera","Physcomitrella.patens","Picea.abies","Pinus.taeda","Populus.trichocarpa","Prunus.persica","Selaginella.moellendorffii","Setaria.italica","Solanum.lycopersicum","Solanum.tuberosum","Sorghum.bicolor","Synechocystis.sp..PCC.6803","Theobroma.cacao","Trifolium.pratense","Triticum.aestivum","Triticum.dicoccoides","Triticum.turgidum","Triticum.urartu","Vigna.angularis","Vigna.radiata","Vitis.vinifera","Zea.mays"
"214","Cytokinins 9-N-glucoside biosynthesis","R-OSA-1119375","cis-zeatin+UDP-D-glucose->cis-zeatin-9-N-glucoside+UDP","R-OSA-1120469","A2WLA3, A2YJS7, A2YJT0, A3BI52, B8AMP5, B9F723, Q0D7J0, Q7XI35, Q852C2, Q8H3T8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",6,17,6,4,6,5,10,7,4,5,6,22,16,17,30,20,0,0,19,32,17,7,7,0,0,12,1,2,11,10,0,18,18,27,4,4,2,9,0,17,13,0,3,2,1,3,4,4,5,2,9,2,2,2,2,1,0,1,6,0,2,3,14,14,0,21,14,8,16,0,5,4,1,7,1,14,15,23,12,45,7,13,3,10,3
"215","Cytokinins 9-N-glucoside biosynthesis","R-OSA-1119375","trans-zeatin+UDP-D-glucose->trans-zeatin-9-N-glucoside+UDP","R-OSA-1121643","A2WLA3, A2YJS7, A2YJT0, A3BI52, B8AMP5, B9F723, Q0D7J0, Q7XI35, Q852C2, Q8H3T8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",6,17,6,4,6,5,10,7,4,5,6,22,16,17,30,20,0,0,19,32,17,7,7,0,0,12,1,2,11,10,0,18,18,27,4,4,2,9,0,17,13,0,3,2,1,3,4,4,5,2,9,2,2,2,2,1,0,1,6,0,2,3,14,14,0,21,14,8,16,0,5,4,1,7,1,14,15,23,12,45,7,13,3,10,3
"216","Cytokinins 9-N-glucoside biosynthesis","R-OSA-1119375","dihydrozeatin+UDP-D-glucose->dihydrozeatin-9-N-glucoside+UDP","R-OSA-1120609","A2WLA3, A2YJS7, A2YJT0, A3BI52, B8AMP5, B9F723, Q0D7J0, Q7XI35, Q852C2, Q8H3T8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",6,17,6,4,6,5,10,7,4,5,6,22,16,17,30,20,0,0,19,32,17,7,7,0,0,12,1,2,11,10,0,18,18,27,4,4,2,9,0,17,13,0,3,2,1,3,4,4,5,2,9,2,2,2,2,1,0,1,6,0,2,3,14,14,0,21,14,8,16,0,5,4,1,7,1,14,15,23,12,45,7,13,3,10,3
"217","Cytokinins 9-N-glucoside biosynthesis","R-OSA-1119375","kinetin+UDP-D-glucose->kinetin-9-N-glucoside+UDP","R-OSA-1120298","A2WLA3, A2YJS7, A2YJT0, A3BI52, B8AMP5, B9F723, Q0D7J0, Q7XI35, Q852C2, Q8H3T8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",6,17,6,4,6,5,10,7,4,5,6,22,16,17,30,20,0,0,19,32,17,7,7,0,0,12,1,2,11,10,0,18,18,27,4,4,2,9,0,17,13,0,3,2,1,3,4,4,5,2,9,2,2,2,2,1,0,1,6,0,2,3,14,14,0,21,14,8,16,0,5,4,1,7,1,14,15,23,12,45,7,13,3,10,3
"218","Cytokinins-O-glucoside biosynthesis","R-OSA-1119473","dihydrozeatin-9-N-glucoside+UDP-D-glucose->dihydrozeatin-9-N-glucoside-O-glucoside+UDP","R-OSA-1120506","A2WLA3, A2WPI9, A2X285, A2X292, A2X6F4, A2X9S1, A2XRV6, A2XRX7, A2XRY0, A2XU29, A2YJS4, A2YJS5, A2YJS7, A2YJT0, A2YV19, A2YV22, A3A4D0, A3A6A3, A3AB86, A3ASF3, A3ASG0, A3BI50, A3BI52, A3BI64, A6MZJ1, B8ADV4, B8AEC8, B8AI00, B8AMP5, B8B4Q0, B8B802, B9F0Q5, B9F723, B9FWC6, Q01J92, Q01M39, Q01M40, Q01M48, Q0D7J0, Q0D7J3, Q0E051, Q0E2X2, Q0E2X3, Q0ISY7, Q0JE53, Q10L51, Q53KG3, Q53KG4, Q67TS1, Q67TS2, Q67TS4, Q69JV0, Q6EP59, Q6H8F6, Q6K755, Q6Z684, Q6ZBE1, Q7F0B2, Q7F9N6, Q7XI34, Q7XI35, Q7XKH9, Q7XKI0, Q7XMA8, Q7XTG5, Q7XTG9, Q7XTH0, Q7XV42, Q852C2, Q8H3T8, Q8H3X8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",29,17,28,5,21,5,28,12,9,7,19,50,32,31,43,37,0,0,29,43,40,7,7,0,0,14,1,6,27,29,0,20,23,49,14,4,14,10,49,17,14,0,4,4,14,13,17,19,14,12,22,9,15,7,12,14,0,2,21,0,16,17,15,25,0,70,38,9,17,0,18,7,5,19,1,16,16,97,47,92,26,14,4,10,13
"219","Cytokinins-O-glucoside biosynthesis","R-OSA-1119473","dihydrozeatin+UDP-D-glucose->dihydrozeatin-O-glucoside+UDP","R-OSA-1120018","A2WLA3, A2WPI9, A2X285, A2X292, A2X6F4, A2X9S1, A2XRV6, A2XRX7, A2XRY0, A2XU29, A2YJS4, A2YJS5, A2YJS7, A2YJT0, A2YV19, A2YV22, A3A4D0, A3A6A3, A3AB86, A3ASF3, A3ASG0, A3BI50, A3BI52, A3BI64, A6MZJ1, B8ADV4, B8AEC8, B8AI00, B8AMP5, B8B4Q0, B8B802, B9F0Q5, B9F723, B9FWC6, Q01J92, Q01M39, Q01M40, Q01M48, Q0D7J0, Q0D7J3, Q0E051, Q0E2X2, Q0E2X3, Q0ISY7, Q0JE53, Q10L51, Q53KG3, Q53KG4, Q67TS1, Q67TS2, Q67TS4, Q69JV0, Q6EP59, Q6H8F6, Q6K755, Q6Z684, Q6ZBE1, Q7F0B2, Q7F9N6, Q7XI34, Q7XI35, Q7XKH9, Q7XKI0, Q7XMA8, Q7XTG5, Q7XTG9, Q7XTH0, Q7XV42, Q852C2, Q8H3T8, Q8H3X8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",29,17,28,5,21,5,28,12,9,7,19,50,32,31,43,37,0,0,29,43,40,7,7,0,0,14,1,6,27,29,0,20,23,49,14,4,14,10,49,17,14,0,4,4,14,13,17,19,14,12,22,9,15,7,12,14,0,2,21,0,16,17,15,25,0,70,38,9,17,0,18,7,5,19,1,16,16,97,47,92,26,14,4,10,13
"220","Cytokinins-O-glucoside biosynthesis","R-OSA-1119473","cis-zeatin+UDP-D-glucose->cis-zeatin-O-glucoside+UDP","R-OSA-1120104","A2WLA3, A2WPI9, A2X285, A2X292, A2X6F4, A2X9S1, A2XRV6, A2XRX7, A2XRY0, A2XU29, A2YV19, A2YV22, A3A4D0, A3A6A3, A3AB86, A3ASF3, A3ASG0, A6MZJ1, B8ADV4, B8AEC8, B8AI00, B8AMP5, B9F0Q5, B9F723, Q01J92, Q01M39, Q01M40, Q0E051, Q0E2X2, Q0E2X3, Q0ISY7, Q0JE53, Q10L51, Q53KG3, Q53KG4, Q67TS1, Q67TS2, Q67TS4, Q69JV0, Q6EP59, Q6H8F6, Q6K755, Q6Z684, Q6ZBE1, Q7F9N6, Q7XKH9, Q7XKI0, Q7XMA8, Q7XTG9, Q7XTH0, Q7XV42, Q852C2, Q94GD5, Q9FU67, Q9FU68, Q9FU69",22,17,24,5,20,5,28,12,9,7,15,49,31,31,43,37,0,0,29,43,40,7,7,0,0,14,1,6,27,29,0,19,23,49,11,4,12,10,49,17,14,0,4,4,12,9,16,16,10,11,22,9,13,7,10,12,0,2,17,0,13,13,15,25,0,70,38,9,17,0,15,7,5,16,1,16,16,78,40,92,22,14,4,9,10
"221","Cytokinins-O-glucoside biosynthesis","R-OSA-1119473","trans-zeatin+UDP-D-glucose->trans-zeatin-O-glucoside+UDP","R-OSA-1119657","A2WLA3, A2WPI9, A2X285, A2X292, A2X6F4, A2X9S1, A2XRV6, A2XRX7, A2XRY0, A2XU29, A2YJS4, A2YJS5, A2YJS7, A2YJT0, A2YV19, A2YV22, A3A4D0, A3A6A3, A3AB86, A3ASF3, A3ASG0, A3BI50, A3BI52, A3BI64, A6MZJ1, B8ADV4, B8AEC8, B8AI00, B8AMP5, B8B4Q0, B8B802, B9F0Q5, B9F723, B9FWC6, Q01J92, Q01M39, Q01M40, Q01M48, Q0D7J0, Q0D7J3, Q0E051, Q0E2X2, Q0E2X3, Q0ISY7, Q0JE53, Q10L51, Q53KG3, Q53KG4, Q67TS1, Q67TS2, Q67TS4, Q69JV0, Q6EP59, Q6H8F6, Q6K755, Q6Z684, Q6ZBE1, Q7F0B2, Q7F9N6, Q7XI34, Q7XI35, Q7XKH9, Q7XKI0, Q7XMA8, Q7XTG5, Q7XTG9, Q7XTH0, Q7XV42, Q852C2, Q8H3T8, Q8H3X8, Q94GD5, Q9FU67, Q9FU68, Q9FU69",29,17,28,5,21,5,28,12,9,7,19,50,32,31,43,37,0,0,29,43,40,7,7,0,0,14,1,6,27,29,0,20,23,49,14,4,14,10,49,17,14,0,4,4,14,13,17,19,14,12,22,9,15,7,12,14,0,2,21,0,16,17,15,25,0,70,38,9,17,0,18,7,5,19,1,16,16,97,47,92,26,14,4,10,13
"222","Cytosolic glycolysis","R-OSA-1119570","3-phospho-D-glycerate <=> 2-phospho-D-glycerate [cytosol]","R-OSA-1120820","A2XGA4, B8ABA7, B8AZB8, Q10LY9, Q5KQH5, Q5QMK7",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","Cytosolic glycolysis","R-OSA-1119570","alpha-D-glucose + ATP => alpha-D-glucose 6-phosphate + ADP [cytosol]","R-OSA-1119802","A2WUX9, A2WYX3, A2Y401, A2Y6M9, A2Y6U4, A2YKU5, B7E9B5, B8ADP4, B9ETK9, B9FH43, B9FHS7, Q0D6S1, Q0DGH2, Q0DGM7, Q0DIN3, Q0DK74, Q0JG60, Q0JJF0, Q0JQ00, Q1WM15, Q1WM16, Q2KNB4, Q2KNB5, Q2KNB9, Q5W676, Q8LH82, Q8LQ68",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Cytosolic glycolysis","R-OSA-1119570","Fructose 1,6-bisphosphate <=> dihydroxyacetone phosphate + glyceraldehyde 3-phosphate [cytosol]","R-OSA-1120290","P17784, Q10A30, Q5N725, Q5N726, Q6YPF1",4,3,0,1,3,3,3,3,4,1,0,7,4,5,5,2,3,2,3,1,3,1,2,1,0,3,0,1,2,2,0,5,3,4,0,1,3,6,2,4,3,0,0,4,4,3,4,4,2,3,1,4,4,2,5,4,0,1,4,2,0,0,2,4,4,2,1,2,3,0,0,2,2,0,1,1,3,0,0,5,0,4,2,1,0
"225","Cytosolic glycolysis","R-OSA-1119570","dihydroxyacetone phosphate <=> D-glyceraldehyde 3-phosphate [cytosol]","R-OSA-1168476","A6MZQ1, A6N0S2, B8AD93, P48494, Q0JQP8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","Cytosolic glycolysis","R-OSA-1119570","D-glyceraldehyde 3-phosphate <=> dihydroxyacetone phosphate [cytosol]","R-OSA-1119869","A6MZQ1, A6N0S2, B8AD93, P48494, Q0JQP8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","Cytosolic glycolysis","R-OSA-1119570","D-fructose-6-phosphate + pyrophosphate <=> D-fructose 1,6-bisphosphate + orthophosphate [cytosol]","R-OSA-1119984","A2YB91, B8AHL5, B8B1A6, Q0DCI1, Q42988, Q654U8, Q69T78, Q6ZFT9",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Cytosolic glycolysis","R-OSA-1119570","1,3-bisphospho-D-glycerate + ADP <=> 3-phosphoglycerate + ATP [cytosol]","R-OSA-1119634","Q655T1, Q6H6C7",2,3,2,1,1,1,1,1,1,1,1,7,4,3,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,1,2,1,2,3,0,2,3,2,2,3,4,4,0,3,2,2,2,2,2,4,1,2,1,2,2,0,0,2,1,2,2,1,1,4,0,0,2,1,4,2,0,1,2,1,1,1,7,4,3,2,1,1,1,1
"229","Cytosolic glycolysis","R-OSA-1119570","D-glyceraldehyde 3-phosphate + NAD+ + orthophosphate <=> 1,3-bisphospho-D-glycerate + NADH + H+ [cytosol]","R-OSA-1120053","A2YQT7, A6N160, B7EIW3, Q0J8A4",1,0,1,1,2,2,2,3,2,2,3,12,6,5,4,4,1,0,2,1,2,1,3,0,0,3,1,0,0,1,0,6,1,0,1,0,1,4,2,4,3,0,2,4,1,1,1,1,1,1,5,6,1,4,1,1,0,1,1,1,2,2,3,4,8,2,3,4,2,2,1,1,4,3,1,1,2,3,2,3,1,2,3,2,2
"230","Cytosolic glycolysis","R-OSA-1119570","D-fructose 1,6-phosphate + orthophosphate <=> D-fructose 6-phosphate + pyrophosphate [cytosol]","R-OSA-1168471","A2YB91, B8AHL5, B8B1A6, Q0DCI1, Q42988, Q654U8, Q69T78, Q6ZFT9",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","Cytosolic glycolysis","R-OSA-1119570","D-fructose-6-phosphate + ATP => D-fructose 1,6-bisphosphate + ADP  [cytosol]","R-OSA-1120505","A2ZQ69, Q5JNC6, Q5SNH5, Q69QS5",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","Cytosolic glycolysis","R-OSA-1119570","2-phospho-D-glycerate <=> phosphoenolpyruvate + H2O [cytosol]","R-OSA-1120399","A1YQJ3, A6N0G6, A6N1B1, B8AK24, B8B2A2, B8BFV2, B9G7P0, Q10P35, Q42971, Q5VNT9",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","Cytosolic glycolysis","R-OSA-1119570","alpha-D-glucose 6-phosphate <=> fructose-6-phosphate [cytosol]","R-OSA-1120580","B8AKL0, B8B0B0, P42862, P42863, Q0DD43, Q10DK3, Q6YXI1, Q6ZB94",4,4,2,2,4,2,2,2,2,2,2,6,3,3,3,0,1,1,5,4,2,1,2,1,0,2,2,2,2,2,0,7,3,2,3,2,4,3,6,4,2,3,2,0,4,3,3,4,4,4,4,3,4,5,4,4,0,0,4,1,2,2,3,2,5,2,0,2,2,4,2,1,0,2,1,2,2,6,4,4,1,4,4,2,3
"234","Cytosolic glycolysis","R-OSA-1119570","phosphoenolpyruvate + ADP => pyruvate + ATP [cytosol]","R-OSA-1121029","A2XYZ3, Q259K4, Q7XKB5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","Divinyl ether biosynthesis II (13-LOX)","R-OSA-1119566","Lipoxygenase","R-OSA-1120511","A2CIS0, A2YWV7, A2YWW3, A2ZLL4, A2ZLM2, A3BUP8, A3CIF0, A7UMR2, B1PYP0, B3VA22, B7EL67, B8BMH5, B8BMH9, C0L6J5, C0L6J6, C0L6J7, C0L6J8, C0L6K5, C0L6K6, C0L6L0, C0L6L1, C0L6L2, C0L6L5, C0L6L6, C0L8H3, C0L8H4, P38419, Q0IMN1, Q0J4K1, Q0J4K2, Q10QX5, Q2QNM6, Q2QNM9, Q2QNN5, Q6H7Q6, Q7XV13, Q84YK8, Q8H016, Q9FSE5",8,5,8,3,3,3,3,3,3,6,5,13,7,9,7,4,0,0,6,25,2,2,1,0,0,7,3,7,8,9,0,12,3,15,7,4,5,7,21,8,5,5,2,15,5,4,5,5,4,5,34,10,6,11,5,6,0,0,6,0,4,4,5,5,1,12,25,8,5,16,5,3,3,4,0,6,4,21,12,7,5,4,5,8,6
"236","DNA replication: activation of the pre-replicative complex","R-OSA-1112959","Cdc45 associates with the pre-replicative complex at the origin","R-OSA-1113091","A2YNY4, A2Z3K0, A2ZAA5, A3C7D1, B7EM47, B8A9Q8, B8AEH3, B8AK78, B8APQ0, B8AZ99, B8AZX3, B8BGQ2, B8BKI8, B8BMI1, B9EXF2, B9F5T4, B9G5M5, Q0DDZ5, Q0DHC4, Q0IVM6, Q0IY07, Q0JHL9, Q10CI8, Q10QS7, Q2QNM1, Q2QYC3, Q2R482, Q2RB27, Q336S1, Q5JKB0, Q5N896, Q5N897, Q5SMU7, Q60EQ1, Q651E9, Q6F353, Q6KAJ4, Q852Q8, Q852R2, Q8GSL4, Q94HA9, Q9MB44, Q9XFD6",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","DNA replication: activation of the pre-replicative complex","R-OSA-1112959","Mcm10 associates with the pre-replicative complex, stabilizing Mcm2-7","R-OSA-1113078","A2YNY4, A2Z3K0, B7EM47, B8A9Q8, B8AEH3, B8AK78, B8APQ0, B8AZ99, B8AZX3, B8BGQ2, B8BKI8, B8BMI1, B9EXF2, B9F5T4, B9G5M5, Q0DDZ5, Q0DHC4, Q0IY07, Q0JHL9, Q10CI8, Q10QS7, Q2QNM1, Q2R482, Q5JKB0, Q5N896, Q5N897, Q5SMU7, Q60EQ1, Q651E9, Q6F353, Q6KAJ4, Q852Q8, Q852R2, Q8GSL4, Q94HA9, Q9MB44, Q9XFD6",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","DNA replication: activation of the pre-replicative complex","R-OSA-1112959","DNA Replication Factor A (RPA) associates with the pre-replicative complex at the origin","R-OSA-1113056","A2XA72, A2XDX4, A2YNY4, A2Z3K0, A2ZAA5, A3C7D1, B7EM47, B8A9Q8, B8AEH3, B8AF77, B8AFS5, B8AK78, B8APQ0, B8AZ99, B8AZX3, B8B1V8, B8BGQ2, B8BKI8, B8BMI1, B9EXF2, B9F4N4, B9F5T4, B9FM40, B9G5M5, O24183, Q0D9X6, Q0DDZ5, Q0DHC4, Q0IVM6, Q0IY07, Q0JHL9, Q10CI8, Q10Q08, Q10QS7, Q2QNM1, Q2QYC3, Q2R482, Q2RB27, Q336S1, Q5JKB0, Q5N896, Q5N897, Q5SMU7, Q60EQ1, Q651E9, Q65XV7, Q6F353, Q6H7J5, Q6K9U2, Q6KAJ4, Q6YZ49, Q7Y069, Q852Q8, Q852R2, Q8GSL4, Q94HA9, Q9AVL8, Q9AVM2, Q9FY12, Q9MB44, Q9XFD6",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","DNA replication: activation of the pre-replicative complex","R-OSA-1112959","DNA polymerase epsilon binds at the origin","R-OSA-1113084","A2X5A0, B8AYE7, B9FML5, Q6ATB7",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","DNA replication: activation of the pre-replicative complex","R-OSA-1112959","DNA polymerase alpha:primase binds at the origin","R-OSA-1113092","A2X5A0, B8AYE7, B8B5A0, B8BP23, B9FML5, B9GCK2, Q0DIV8, Q0IP63, Q2QV57, Q69PX1, Q69PX2, Q6ATB7, Q6L484",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","Dolichyl-diphosphooligosaccharide biosynthesis","R-OSA-1119573","UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","R-OSA-1119882","A3BN29, A3BN31, Q7EZZ0",1,3,1,1,2,2,2,0,1,1,1,6,3,3,1,1,1,2,1,4,1,1,1,1,0,2,1,2,1,1,1,2,1,1,1,1,1,2,3,1,3,1,1,2,1,1,1,1,1,1,4,2,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,3,1,1,1,1,0,1,3,3,2,1,1,1,1,1,2
"242","Dolichyl-diphosphooligosaccharide biosynthesis","R-OSA-1119573","(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl beta-D-glucosyl phosphate->glucosyl-(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl-phosphate","R-OSA-1121178","B8AIF9, B9F2Z3, Q6EPP7, Q6Z2T9",3,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,0,4,1,0,1,1,0,1,18,7,1,6,1,1,0,1,1,1,1,1,0,9,0,2,1,0,0,0,1,0,0,1,1,0,0,2,2,16,1,0,0,0,1
"243","Dolichyl-diphosphooligosaccharide biosynthesis","R-OSA-1119573","glucosyl-(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl beta-D-glucosyl phosphate->(glucosyl)2(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl-phosphate","R-OSA-1121528","B8AIF9, B9F2Z3, Q6EPP7, Q6Z2T9",3,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,0,4,1,0,1,1,0,1,18,7,1,6,1,1,0,1,1,1,1,1,0,9,0,2,1,0,0,0,1,0,0,1,1,0,0,2,2,16,1,0,0,0,1
"244","Dolichyl-diphosphooligosaccharide biosynthesis","R-OSA-1119573","mannosyl-(N-acetylglucosaminyl)2-diphosphodolichol+GDP-D-mannose->(mannosyl)2-(N-acetylglucosaminyl)2-diphosphodolichol+GDP","R-OSA-1121422","A2WRR6, B7EEU8, B7EFX6, B8AP36, Q0E4M1, Q10FE9, Q656F1",4,3,2,2,2,2,2,5,4,2,2,3,3,2,3,2,1,0,2,6,2,1,2,0,0,2,2,2,2,2,0,3,2,3,4,1,1,2,3,2,3,1,2,4,3,2,2,2,2,1,27,3,2,2,2,2,0,1,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,0,2,3,7,5,6,2,2,3,2,3
"245","Dolichyl-diphosphooligosaccharide biosynthesis","R-OSA-1119573","(mannosyl)8-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl beta-D-mannosyl phosphate->(mannosyl)9-(N-acetylglucosaminyl)2-diphosphodolichol+dolichyl-phosphate","R-OSA-1121554","A2WRR6, B7EEU8, B7EFX6, B8AP36, Q0E4M1, Q10FE9, Q656F1",4,3,2,2,2,2,2,5,4,2,2,3,3,2,3,2,1,0,2,6,2,1,2,0,0,2,2,2,2,2,0,3,2,3,4,1,1,2,3,2,3,1,2,4,3,2,2,2,2,1,27,3,2,2,2,2,0,1,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,0,2,3,7,5,6,2,2,3,2,3
